appid,steamspy_tags
315080,Strategy,Indie,RTS,
315110,Action,Indie,Multiplayer,
315130,Indie,Adventure,Co-op,
315320,RPG,Casual,Adventure,
315330,Early Access,Strategy,Casual,
315340,Action,Indie,Platformer,
315430,Puzzle,Indie,First-Person,
315450,Indie,Adventure,2D,
315460,Survival,Sandbox,Crafting,
315480,Action,Indie,Platformer,
315540,Early Access,Action,Indie,
315550,Simulation,Driving,Indie,
315610,Adventure,Indie,Action,
315650,Indie,Casual,Action,
315660,Simulation,Trains,Driving,
315670,Shoot 'Em Up,Action,Arcade,
315680,RPG,Strategy,Adventure,
315810,Anime,Visual Novel,Story Rich,
315830,Action,Indie,Multiplayer,
315840,Early Access,Indie,RPG,
315850,Indie,Platformer,Action,
315860,RPG,Indie,JRPG,
315920,Action,Indie,Platformer,
315930,RPG,Strategy,Indie,
315940,Indie,Adventure,Action,
316010,Free to Play,Card Game,Trading Card Game,
316020,Indie,Action,Shoot 'Em Up,
316030,Action,Adventure,Family Friendly,
316080,Indie,Puzzle,Sci-fi,
316140,Adventure,Indie,Choose Your Own Adventure,
316160,Adventure,Mystery,Point & Click,
316180,Indie,Action,Bullet Hell,
316240,Simulation,Singleplayer,
316260,Family Friendly,Action,Adventure,
316320,Family Friendly,Action,Racing,
316370,Action,RPG,Indie,
316390,Free to Play,Survival,Open World,
316420,Casual,Hidden Object,Point & Click,
316430,Strategy,World War I,War,
316480,Indie,Adventure,Platformer,
316600,Bullet Hell,Shoot 'Em Up,Anime,
316610,Indie,Puzzle,Casual,
316660,Indie,Casual,Action,
316700,Sports,Strategy,Football,
316720,Visual Novel,Anime,Post-apocalyptic,
316740,RPG,Adventure,Indie,
316790,Adventure,Classic,Point & Click,
316810,Action,Indie,Platformer,
316840,RPG,Indie,JRPG,
316890,Adventure,Indie,Stealth,
316930,Action,Indie,Fighting,
316950,Casual,
316970,Adventure,Indie,Action,
317020,Casual,Family Friendly,
317030,Point & Click,Casual,Adventure,
317040,Action,RPG,Classic,
317060,Action,FPS,Puzzle-Platformer,
317080,Simulation,Racing,Sports,
317100,Stealth,Female Protagonist,Cyberpunk,
317250,Indie,Difficult,Platformer,
317280,Indie,Adventure,RPG,
317290,Adventure,Indie,Visual Novel,
317300,Visual Novel,Dating Sim,Anime,
317320,Adventure,Indie,Point & Click,
317360,Free to Play,Action,Multiplayer,
317370,RPG,Indie,Dungeon Crawler,
317380,Strategy,Indie,Turn-Based Strategy,
317410,Free to Play,Indie,Action,
317440,Racing,Action,Indie,
317470,Free to Play,Building,Multiplayer,
317510,Casual,Action,Indie,
317580,Casual,Family Friendly,
317610,Strategy,Tower Defense,Indie,
317620,Strategy,Warhammer 40K,Turn-Based Tactics,
317710,Indie,Action,Difficult,
317720,Action,Strategy,Indie,
317730,Early Access,Space,Adventure,
317820,RPG,Card Game,Turn-Based,
317840,Action,Casual,Platformer,
317920,Strategy,Indie,Casual,
317940,Indie,Adventure,Music,
317950,Indie,Adventure,RPG,
317970,Action,FPS,Cult Classic,
318020,Strategy,RTS,Multiplayer,
318090,Indie,Strategy,Casual,
318100,Action,Massively Multiplayer,FPS,
318130,RPG,Indie,RPGMaker,
318220,Simulation,Action,Open World,
318230,Strategy,Pixel Graphics,Indie,
318260,Indie,Casual,Simulation,
318300,Adventure,Psychological Horror,Sexual Content,
318310,Indie,Choose Your Own Adventure,RPG,
318330,Indie,RPG,Mechs,
318350,Adventure,Casual,Family Friendly,
318430,Indie,Platformer,Puzzle,
318440,Strategy,Indie,Casual,
318480,Action,Indie,Local Co-Op,
318530,Difficult,Platformer,Female Protagonist,
318560,Action,Indie,Casual,
318570,Strategy,Indie,Tower Defense,
318600,Survival,Adventure,Great Soundtrack,
318650,Strategy,Indie,RTS,
318660,Casual,3D Platformer,
318680,Adventure,Indie,Point & Click,
318690,Action,Indie,Horror,
318740,Adventure,Family Friendly,Female Protagonist,
318860,Adventure,Action,Indie,
318950,Adventure,Action,Family Friendly,
318970,RPG,Dungeon Crawler,Indie,
319050,Strategy,RPG,Turn-Based,
319080,Action,Female Protagonist,Family Friendly,
319140,Action,Indie,Metroidvania,
319170,Action,Family Friendly,Adventure,
319180,Action,Shoot 'Em Up,
319210,Adventure,RPG,Indie,
319230,Adventure,Indie,Strategy,
319250,Adventure,Indie,RPG,
319270,Indie,Strategy,Casual,
319280,Indie,Fighting,Action,
319300,Casual,Trains,Puzzle,
319320,Hidden Object,Adventure,Female Protagonist,
319400,Family Friendly,Casual,Adventure,
319430,Action,Adventure,Indie,
319450,Adventure,Indie,Local Co-Op,
319470,Indie,Action,Female Protagonist,
319480,Action,Indie,Metroidvania,
319510,Horror,Singleplayer,Survival Horror,
319550,Casual,Racing,Fast-Paced,
319560,Indie,Strategy,God Game,
319570,Free to Play,MOBA,Action,
319630,Story Rich,Choices Matter,Great Soundtrack,
319730,Free to Play,Massively Multiplayer,RPG,
319740,Strategy,Indie,Sci-fi,
319760,Indie,Strategy,Gore,
319780,Simulation,Singleplayer,
319830,Simulation,Action,Indie,
319850,Casual,Simulation,Indie,
319910,Adventure,Co-op,Puzzle,
319970,Adventure,Indie,Point & Click,
320040,RPG,Pixel Graphics,Indie,
320090,Indie,Simulation,Puzzle,
320110,Casual,Trains,Family Friendly,
320120,Indie,Simulation,Exploration,
320140,Racing,Driving,Indie,
320150,Action,Adventure,Indie,
320240,Open World,Survival,Psychological Horror,
320300,Simulation,Building,Singleplayer,
320310,Racing,
320320,RPG,Action,Hack and Slash,
320330,Adventure,Indie,Casual,
320340,Space,Simulation,Indie,
320400,Strategy,Casual,Board Game,
320410,Strategy,Action,
320430,Strategy,Casual,Card Game,
320520,Indie,Adventure,Platformer,
320540,Racing,Action,Indie,
320610,Adventure,Casual,Hidden Object,
320630,Casual,Adventure,Match 3,
320650,Match 3,Adventure,Casual,
320670,Casual,Adventure,Match 3,
320690,Casual,Indie,Adventure,
320760,Anime,Visual Novel,Nudity,
320790,Action,Indie,FPS,
320820,Adventure,Indie,Female Protagonist,
320840,Simulation,Action,World War I,
320970,Casual,Gambling,
321030,Indie,FPS,Action,
321060,Nudity,Visual Novel,Anime,
321080,Adventure,Action,Pirates,
321150,Hidden Object,Adventure,Casual,
321160,Sports,Indie,Casual,
321190,Visual Novel,Adventure,Anime,
321260,Action,Multiplayer,Indie,
321270,Action,FPS,Horror,
321290,Otome,Dating Sim,Visual Novel,
321330,Indie,Action,Casual,
321350,Action,Indie,Strategy,
321360,Dinosaurs,Multiplayer,Action,
321370,Indie,Adventure,Platformer,
321390,Early Access,Action,Indie,
321400,Sports,Multiplayer,Free to Play,
321410,Simulation,Strategy,Naval,
321450,Racing,Simulation,
321480,Free to Play,Casual,Puzzle,
321490,Racing,Simulation,Sports,
321560,Indie,Action,Platformer,
321600,Casual,Hidden Object,
321610,Casual,
321660,Simulation,Mining,
321710,Action,
321800,RPG,Fantasy,Adventure,
321830,Early Access,Indie,Casual,
321840,Free to Play,Visual Novel,Anime,
321870,Horror,Adventure,Indie,
321880,RPG,Indie,Casual,
321890,RPG,Adventure,Indie,
321920,Indie,Action,Adventure,
321940,Action,RPG,Indie,
321950,Indie,Adventure,Action,
321960,Strategy,Turn-Based Strategy,RPG,
322030,Indie,
322080,Indie,Action,Platformer,
322110,Platformer,Action,Indie,
322130,Adventure,Female Protagonist,Action,
322170,Difficult,Great Soundtrack,Music,
322190,Turn-Based,Strategy,Steampunk,
322210,Action,Side Scroller,2D,
322290,Action,RPG,Cute,
322300,Early Access,Massively Multiplayer,Sandbox,
322330,Survival,Multiplayer,Co-op,
322430,Indie,Action,Adventure,
322440,Adventure,Indie,Action,
322450,Indie,Adventure,Casual,
322500,FPS,Action,Bullet Time,
322520,Action,Character Customization,Hack and Slash,
322540,Strategy,Space,4X,
322580,Adventure,Indie,Casual,
322630,RPG,JRPG,Dungeon Crawler,
322680,Puzzle-Platformer,Difficult,Adventure,
322750,Indie,Action,RPG,
322770,Early Access,RPG,Adventure,
322780,Early Access,Open World,Massively Multiplayer,
322850,Sports,Simulation,Management,
322900,Strategy,Indie,RTS,
322910,Warhammer 40K,Strategy,Chess,
322930,Simulation,Indie,Flight,
322950,Sports,Indie,Simulation,
322970,Adventure,Indie,Puzzle,
322980,Strategy,Casual,Action,
322990,Casual,Hidden Object,Point & Click,
323000,Strategy,Action,Casual,
323020,Indie,Casual,
323040,Indie,Rhythm,Music,
323060,Strategy,Indie,Space,
323190,City Builder,Survival,Strategy,
323220,Rogue-like,Pixel Graphics,Rogue-lite,
323240,RPG,Action,
323250,Casual,Strategy,Puzzle,
323260,Casual,Match 3,Hidden Object,
323270,Casual,Hidden Object,
323280,Casual,Hidden Object,
323320,Open World,Adventure,Singleplayer,
323380,Adventure,Indie,Puzzle,
323430,Action,Adventure,Indie,
323450,RPG,Action,Adventure,
323460,Action,Shoot 'Em Up,Arcade,
323470,Anime,Fighting,Action,
323490,Anime,Visual Novel,Indie,
323580,Adventure,Mythology,Action,
323630,Indie,Puzzle,Physics,
323670,Early Access,Racing,Indie,
323680,Adventure,Indie,First-Person,
323700,Indie,Casual,Puzzle,
323720,Horror,Point & Click,Adventure,
323780,Simulation,
323850,Multiplayer,Funny,Local Multiplayer,
324050,Simulation,
324070,Indie,Action,Racing,
324080,Early Access,Survival,Open World,
324090,Simulation,Sports,Strategy,
324110,Racing,Sports,Classic,
324120,Adventure,Indie,Casual,
324140,Casual,Action,Local Co-Op,
324160,Visual Novel,Anime,Story Rich,
324170,Otome,Visual Novel,Anime,
324190,Early Access,Simulation,Programming,
324240,Indie,Action,Adventure,
324260,Space,RPG,Open World,
324270,Adventure,Indie,First-Person,
324310,Simulation,Driving,Open World,
324360,Early Access,Action,Strategy,
324390,Adventure,Indie,Action,
324400,Strategy,Indie,
324420,Strategy,Indie,Turn-Based,
324470,Early Access,Indie,Racing,
324510,Sandbox,Massively Multiplayer,Open World,
324520,Strategy,Action,Indie,
324570,Action,Sci-fi,Top-Down Shooter,
324610,Adventure,Indie,Point & Click,
324650,Action,Adventure,Female Protagonist,
324680,Strategy,RTS,Cult Classic,
324710,Adventure,Casual,Choose Your Own Adventure,
324730,RPG,Adventure,Indie,
324740,Adventure,Indie,Action,
324750,Racing,Casual,Adventure,
324760,Racing,Action,Destruction,
324770,Adventure,Female Protagonist,Point & Click,
324800,Action,Gore,FPS,
324810,FPS,Action,Free to Play,
325060,Indie,Puzzle,First-Person,
325090,RPG,Casual,Adventure,
325110,Casual,Puzzle,Memes,
325120,Anime,Horror,Visual Novel,
325150,Action,Indie,Platformer,
325160,Adventure,Indie,Pixel Graphics,
325180,Game Development,Software Training,Utilities,
325300,Early Access,Action,Indie,
325320,Adventure,RPG,Survival Horror,
325370,Indie,Arcade,Action,
325420,Early Access,Sandbox,Simulation,
325430,Early Access,Adventure,Experimental,
325470,Early Access,Strategy,Wargame,
325520,Adventure,Indie,Casual,
325610,Strategy,Historical,War,
325730,Strategy,Indie,Adventure,
325790,RPG,Strategy,Turn-Based,
325860,Strategy,Indie,Action,
325870,Action,Indie,Horror,
325880,Indie,Platformer,Metroidvania,
325930,Action,Indie,Adventure,
326110,Action,Indie,Shooter,
326120,Action,Indie,Arcade,
326130,Casual,Time Management,
326150,Indie,Action,RPG,
326160,RPG,Massively Multiplayer,Free to Play,
326180,Hidden Object,Casual,Adventure,
326190,Casual,Hidden Object,Adventure,
326230,Strategy,RPG,Indie,
326340,Sports,Action,Retro,
326360,Free to Play,Pixel Graphics,RPG,
326380,Adventure,Casual,Hidden Object,
326410,Pirates,Naval,Sandbox,
326420,Adventure,Indie,Casual,
326460,Early Access,Tanks,Multiplayer,
326470,Indie,Racing,Action,
326480,Anime,Visual Novel,Nudity,
326520,Casual,Puzzle,Music,
326590,Strategy,Action,Simulation,
326630,Sports,Simulation,Strategy,
326650,RPG,Indie,Tactical,
326670,RPG,Strategy,Turn-Based,
326720,Indie,Action,Arcade,
326730,RPG,Adventure,RPGMaker,
326840,Indie,Action,Hack and Slash,
326950,Visual Novel,Anime,Female Protagonist,
326960,Free to Play,Horror,Multiplayer,
326990,Action,Indie,Space,
327000,Early Access,Indie,Simulation,
327010,Racing,Action,Simulation,
327030,Strategy,Multiplayer,Action,
327060,Action,Indie,Platformer,
327070,Early Access,Medieval,Massively Multiplayer,
327090,Survival,Open World,Crafting,
327140,Design & Illustration,VR,Hand-drawn,
327150,Action,RPG,Indie,
327210,Indie,Platformer,
327220,Adventure,Point & Click,Indie,
327260,Indie,Platformer,Retro,
327310,Stealth,Female Protagonist,Indie,
327370,Casual,Hidden Object,Point & Click,
327380,Adventure,Simulation,Pirates,
327390,Simulation,Adventure,Classic,
327400,Simulation,Adventure,Turn-Based Strategy,
327410,Indie,Story Rich,Great Soundtrack,
327440,Adventure,Action,RPG,
327450,Adventure,Indie,Casual,
327500,Action,Indie,Bullet Hell,
327510,Action,RPG,Indie,
327520,Adventure,Indie,Action,
327560,Adventure,Survival,Indie,
327640,Early Access,Free to Play,City Builder,
327650,Casual,Indie,Puzzle,
327670,Strategy,Indie,Match 3,
327740,Action,Sci-fi,FPS,
327760,Indie,Adventure,Action,
327860,Open World,Survival,Adventure,
327880,Indie,Action,Rogue-lite,
327890,Simulation,Funny,Comedy,
327910,Strategy,Action,Adventure,
327920,Adventure,Vampire,Cyberpunk,
327930,RPG,Adventure,Classic,
327940,Adventure,Point & Click,Classic,
327950,Adventure,Simulation,Classic,
327960,Early Access,Indie,RPG,
327980,RPG,Retro,JRPG,
328000,RPG,
328070,Arena Shooter,Action,Indie,
328080,Early Access,City Builder,Strategy,
328100,Adventure,Indie,RPG,
328220,Simulation,RPG,Indie,
328270,Visual Novel,Adventure,Story Rich,
328310,Simulation,
328430,Adventure,Point & Click,1990's,
328440,Strategy,Turn-Based,Sci-fi,
328450,Strategy,Turn-Based,Classic,
328460,Action,Racing,FPS,
328470,Cyberpunk,Action,Mechs,
328500,Indie,Platformer,Pixel Graphics,
328510,Early Access,Action,Indie,
328550,Indie,RPG,Text-Based,
328590,Adventure,Horror,Indie,
328600,Strategy,Turn-Based,Turn-Based Strategy,
328640,Action,Adventure,Indie,
328650,Action,Indie,
328670,Action,Sports,Hunting,
328680,Indie,Casual,
328710,Early Access,Indie,Adventure,
328740,Early Access,Indie,Adventure,
328760,RPG,Indie,Retro,
328780,Indie,Vampire,Puzzle,
328830,Strategy,Action,Casual,
328880,Casual,Adventure,Hidden Object,
328890,Strategy,Casual,Chess,
328900,Simulation,Flight,World War II,
328920,Simulation,Flight,Classic,
328930,Simulation,Flight,Classic,
328940,Indie,Platformer,Pixel Graphics,
328990,Indie,
329000,RPG,Indie,Adventure,
329020,Free to Play,RPG,Indie,
329040,Early Access,RPG,Dungeon Crawler,
329050,Action,Hack and Slash,Character Action Game,
329070,Early Access,Multiplayer,Strategy,
329110,Free to Play,Match 3,RPG,
329130,Building,Space,Sandbox,
329190,Early Access,Indie,Action,
329200,Adventure,Indie,Horror,
329240,RPG,Action,Indie,
329280,Early Access,Strategy,Indie,
329310,Early Access,Adventure,Indie,
329320,Action,Casual,Indie,
329340,Action,Indie,Shoot 'Em Up,
329380,Indie,Action,Adventure,
329430,Zombies,Survival,Open World,
329440,Adventure,Platformer,3D Platformer,
329460,Indie,Platformer,Action,
329480,Indie,Adventure,Action,
329490,Anime,Beat 'em up,Action,
329610,Sports,Baseball,Simulation,
329620,Strategy,World War II,
329630,Strategy,Retro,1990's,
329640,Action,FPS,Classic,
329650,Action,FPS,Classic,
329660,Simulation,Classic,
329670,Simulation,Submarine,Classic,
329680,Simulation,Naval,World War II,
329690,Indie,Sports,Adventure,
329770,Action,RPG,Indie,
329830,Walking Simulator,Adventure,Psychological Horror,
329860,Simulation,Cats,Indie,
329890,Early Access,Design & Illustration,Animation & Modeling,
329970,Early Access,Strategy,Base-Building,
329980,Adventure,Indie,Point & Click,
330100,Action,Indie,RPG,
330180,Indie,Action,Cats,
330270,Indie,Action,RPG,
330350,Action,Casual,Indie,
330370,Simulation,Casual,Action,
330390,JRPG,RPG,Classic,
330420,Adventure,Point & Click,2D,
330450,Action,Casual,Indie,
330460,Early Access,Simulation,Space,
330470,Indie,Psychedelic,Abstract,
330500,Casual,Puzzle,Atmospheric,
330520,Early Access,Sports,Indie,
330570,Early Access,Indie,Action,
330580,Early Access,Multiplayer,Survival,
330590,Strategy,Action,Simulation,
330620,Indie,Strategy,Simulation,
330660,Simulation,Action,Indie,
330670,Action,Indie,Local Multiplayer,
330680,Action,Indie,Arcade,
330720,Strategy,Wargame,Cold War,
330770,Racing,VR,Sci-fi,
330820,Cyberpunk,Adventure,Point & Click,
330830,Comedy,Adventure,Story Rich,
330880,Early Access,Action,Massively Multiplayer,
330990,Casual,Hidden Object,Adventure,
331120,Horror,Free to Play,Adventure,
331160,Racing,Adventure,Open World,
331190,Indie,Platformer,Stealth,
331200,Indie,Memes,Casual,
331210,Adventure,Indie,Casual,
331220,Action,Indie,Local Multiplayer,
331290,Action,Indie,Anime,
331340,Indie,Surreal,Puzzle,
331360,Free to Play,Racing,Action,
331390,Anime,Strategy,RPG,
331400,RPG,Adventure,Indie,
331440,RPG,Pixel Graphics,Indie,
331450,Adventure,Action,Story Rich,
331460,Casual,Adventure,Indie,
331470,Visual Novel,Free to Play,Story Rich,
331480,Indie,Adventure,Casual,
331500,Strategy,RTS,Action,
331510,Indie,Puzzle,Adventure,
331570,Indie,Adventure,Action,
331580,Indie,Free to Play,Exploration,
331600,Anime,Action,Adventure,
331650,Racing,Action,Indie,
331670,Casual,Local Multiplayer,Funny,
331690,Adventure,Indie,Action,
331720,Strategy,Action,Indie,
331750,Adventure,Robots,Puzzle,
331760,Adventure,Indie,Point & Click,
331790,Indie,RPG,Adventure,
331870,Adventure,Indie,Exploration,
331880,Simulation,Casual,Singleplayer,
331910,Simulation,Management,
331920,Simulation,Management,Retro,
331970,Strategy,Adventure,Action,
331980,Indie,Adventure,Casual,
332070,Free to Play,Dragons,Adventure,
332150,Early Access,Action,Indie,
332200,Metroidvania,Pixel Graphics,Platformer,
332250,Racing,Action,Indie,
332260,Racing,Open World,Adventure,
332270,Action,Indie,Adventure,
332310,LEGO,Open World,Building,
332330,Action,Twin Stick Shooter,Co-op,
332360,Animation & Modeling,Design & Illustration,Utilities,
332370,Indie,Adventure,Anime,
332380,RPG,Indie,Adventure,
332390,RPG,Indie,RPGMaker,
332400,RPG,Indie,Anime,
332410,RPG,RPGMaker,Indie,
332480,Indie,Action,Shoot 'Em Up,
332490,Strategy,Simulation,Naval,
332500,Early Access,Survival,Open World,
332530,Action,Indie,Shoot 'Em Up,
332540,RPG,Indie,Strategy,
332570,Early Access,Funny,Open World,
332580,Adventure,Indie,Casual,
332610,Adventure,Indie,Action,
332620,Adventure,Indie,Platformer,
332630,Adventure,Indie,Dark,
332650,Early Access,Massively Multiplayer,Action,
332700,Adventure,Action,Indie,
332710,RPG,Indie,Rogue-like,
332730,Action,Indie,PvP,
332760,Early Access,Action,Indie,
332780,Action,Indie,Survival,
332790,Indie,Action,Violent,
332800,Horror,Singleplayer,Survival Horror,
332810,Casual,Adventure,Hidden Object,
332830,Indie,Casual,Puzzle,
332880,Strategy,Indie,Action,
332950,Horror,Indie,Free to Play,
333100,Early Access,Simulation,Indie,
333120,Casual,Indie,Puzzle,
333130,Adventure,Indie,Action,
333210,Action,Strategy,Indie,
333220,Indie,Visual Novel,Adventure,
333250,Anime,Action,Adventure,
333260,Indie,Adventure,Casual,
333290,Action,Indie,Platformer,
333300,Rogue-like,RPG,Indie,
333330,RPG,Indie,Action,
333340,Early Access,Simulation,Adventure,
333350,Strategy,Turn-Based Strategy,Grand Strategy,
333380,Early Access,RPG,Indie,
333390,RPG,Indie,Adventure,
333420,Strategy,RTS,Base-Building,
333430,Adventure,Point & Click,Detective,
333490,Adventure,Indie,Puzzle,
333510,Action,Indie,Bullet Hell,
333540,Strategy,Indie,Simulation,
333580,Action,Casual,Indie,
333600,Anime,Nudity,Mature,
333640,Early Access,Rogue-like,RPG,
333650,Adventure,Indie,Casual,
333660,Indie,Strategy,Action,
333730,RPG,Indie,Perma Death,
333760,Action,Indie,Top-Down Shooter,
333870,Indie,Arcade,Casual,
333880,RPG,Adventure,Indie,
333930,Free to Play,FPS,Multiplayer,
333950,Early Access,Building,Medieval,
333970,Indie,Strategy,Multiplayer,
333980,Anime,Nudity,JRPG,
333990,RPG,Indie,Turn-Based,
334030,Free to Play,Strategy,Indie,
334040,Action,Survival,Open World,
334070,Horror,Indie,Action,
334100,Indie,Casual,Action,
334120,Adventure,Indie,Point & Click,
334140,Action,Indie,Casual,
334190,Action,Casual,Indie,
334210,Action,Indie,Strategy,
334230,Strategy,Multiplayer,Mystery,
334260,Indie,Visual Novel,Puzzle,
334270,Strategy,Indie,Simulation,
334280,Adventure,Action,Indie,
334300,Indie,Casual,Strategy,
334410,Action,Indie,VR,
334420,Space,Adventure,Sci-fi,
334470,Adventure,Casual,Hidden Object,
334480,Adventure,Casual,Pirates,
334490,Adventure,Casual,Hidden Object,
334540,Early Access,Action,Indie,
334560,Action,Indie,Online Co-Op,
334620,Sports,Indie,Action,
334690,Indie,Action,Adventure,
334710,Indie,Puzzle,First-Person,
334830,Indie,Action,Puzzle,
334840,Action,Indie,Shoot 'Em Up,
334850,Simulation,RPG,Indie,
334920,Free to Play,Strategy,RTS,
334940,Adventure,Pinball,Indie,
334960,Indie,Action,Simulation,
334980,Adventure,Indie,Walking Simulator,
335000,Point & Click,Adventure,Dark Fantasy,
335010,Indie,Steampunk,Shoot 'Em Up,
335050,Simulation,Massively Multiplayer,MMORPG,
335070,Racing,Simulation,Sports,
335090,Action,Indie,Racing,
335100,Indie,Strategy,Building,
335120,RPG,Adventure,CRPG,
335150,Free to Play,MMORPG,Pixel Graphics,
335190,RPG,Anime,Indie,
335200,Adventure,Action,Anime,
335210,Early Access,Adventure,Indie,
335220,Indie,Casual,Puzzle,
335240,Free to Play,Multiplayer,Massively Multiplayer,
335300,RPG,Dark Fantasy,Difficult,
335310,Simulation,Trains,
335320,Action,FPS,Shooter,
335330,Free to Play,Multiplayer,FPS,
335420,RPG,JRPG,
335430,Action,Shooter,Indie,
335440,Strategy,Action,Online Co-Op,
335450,Adventure,RPG,Indie,
335460,Adventure,RPG,Indie,
335550,Indie,Puzzle,Adventure,
335560,Indie,Action,Casual,
335570,Indie,
335620,RPG,Turn-Based,Sci-fi,
335660,Visual Novel,Adventure,Indie,
335670,Dark Humor,RPG,Story Rich,
335690,Visual Novel,Otome,Indie,
335700,Action,Indie,RPG,
335770,Action,RPG,Indie,
335790,Word Game,Typing,Spelling,
335820,Free to Play,Massively Multiplayer,Anime,
335830,Indie,Strategy,Action,
335840,Casual,Indie,Action,
335850,Early Access,RPG,Adventure,
335890,Indie,Card Game,
335900,RPG,Adventure,Indie,
335920,Indie,Adventure,Rhythm,
336010,Racing,Simulation,Sports,
336020,Indie,Casual,Point & Click,
336030,Racing,Indie,Level Editor,
336040,Free to Play,Action,RPG,
336060,Action,Shoot 'Em Up,Retro,
336080,Strategy,Turn-Based Strategy,Historical,
336090,Indie,Action,Bullet Hell,
336110,Indie,Action,Zombies,
336130,Adventure,Female Protagonist,Indie,
336140,Adventure,Indie,Point & Click,
336150,Sports,Simulation,Pool,
336160,Action,Indie,Twin Stick Shooter,
336200,Strategy,Action,Indie,
336210,Early Access,Action,Indie,
336220,Early Access,Action,Adventure,
336230,Indie,Puzzle,
336240,Indie,2D,Word Game,
336280,Indie,RPG,Great Soundtrack,
336300,Strategy,City Builder,Simulation,
336380,Adventure,Indie,Casual,
336420,Action,Indie,Strategy,
336440,Early Access,Action,RPG,
336520,Free to Play,Strategy,Massively Multiplayer,
336530,Design & Illustration,Photo Editing,Utilities,
336610,Adventure,Action,Classic,
336630,Racing,Indie,
336670,Free to Play,Multiplayer,Funny,
336680,Strategy,Indie,Casual,
336700,Casual,Indie,Puzzle,
336710,Adventure,Indie,Point & Click,
336730,Adventure,Indie,Superhero,
336760,Adventure,Casual,Point & Click,
336770,Adventure,Casual,Point & Click,
336780,Adventure,Casual,Point & Click,
336840,Action,Indie,Family Friendly,
336930,Action,Indie,Shoot 'Em Up,
336940,Action,Indie,Adventure,
337000,Cyberpunk,Stealth,Action,
337040,Strategy,Indie,RPG,
337070,Utilities,
337130,Adventure,Point & Click,
337150,Card Game,Board Game,Superhero,
337180,Action,Shoot 'Em Up,Female Protagonist,
337210,Strategy,RPG,Indie,
337220,Simulation,Strategy,Indie,
337270,Adventure,Casual,Indie,
337280,Action,Adventure,Indie,
337290,Action,Indie,Pixel Graphics,
337320,Early Access,Action,Gore,
337340,Story Rich,Great Soundtrack,Pixel Graphics,
337350,Action,Indie,Casual,
337360,Action,Zombies,Retro,
337410,Free to Play,RPG,Massively Multiplayer,
337420,Anime,Indie,Casual,
337450,Indie,Casual,Platformer,
337480,Action,Adventure,Local Co-Op,
337490,Indie,Puzzle-Platformer,Platformer,
337630,Indie,Adventure,Visual Novel,
337650,Action,Puzzle,Indie,
337670,Casual,Indie,Action,
337680,Strategy,Adventure,Space,
337700,Action,Adventure,Indie,
337720,Adventure,Indie,Point & Click,
337730,Action,Indie,Casual,
337760,Strategy,Simulation,World War II,
337820,Strategy,Indie,Simulation,
337850,RPG,Strategy,Indie,
337880,Indie,Adventure,Simulation,
337890,Indie,Casual,Visual Novel,
337930,Otome,Dating Sim,Visual Novel,
337940,Visual Novel,Anime,Adventure,
337950,Early Access,Free to Play,Survival,
337960,Sports,Indie,Local Multiplayer,
337970,Strategy,Simulation,Indie,
337980,RPG,Indie,Adventure,
338030,Early Access,Action,Adventure,
338040,Racing,Indie,4 Player Local,
338050,Indie,Adventure,Casual,
338060,Anime,Casual,Board Game,
338070,RPG,
338080,Simulation,
338090,Simulation,
338100,Simulation,
338110,Casual,Adventure,Puzzle,
338120,Casual,Indie,Puzzle,
338130,Strategy,War,Tactical,
338140,RPG,Action,Adventure,
338170,Indie,FPS,Action,
338180,Free to Play,FPS,Multiplayer,
338190,Indie,Casual,Action,
338260,Action,Indie,Comic Book,
338290,Casual,Indie,Puzzle,
338300,Action,Adventure,World War II,
338310,Action,Adventure,RPG,
338320,RPG,Indie,Adventure,
338330,Action,Indie,Pixel Graphics,
338350,Indie,Casual,Strategy,
338390,RPG,Action,Sci-fi,
338530,Casual,Action,Indie,
338540,Free to Play,Naval,Strategy,
338550,Indie,Casual,Arcade,
338590,Indie,Strategy,Simulation,
338630,Simulation,Indie,Casual,
338760,Action,Indie,Twin Stick Shooter,
338800,Strategy,Indie,Simulation,
338810,Free to Play,Strategy,Indie,
338830,Indie,Strategy,RPG,
338890,Action,Indie,Racing,
338960,Strategy,Casual,Simulation,
338980,Casual,Strategy,Simulation,
339000,Indie,Action,Casual,
339040,Adventure,Action,Anime,
339090,Indie,Adventure,Arcade,
339110,Indie,Casual,Puzzle,
339120,Free to Play,Platformer,Action,
339130,Adventure,Point & Click,Sci-fi,
339160,Casual,Indie,Match 3,
339190,Adventure,Indie,Point & Click,
339200,Adventure,RPG,Action,
339210,Strategy,Simulation,RTS,
339230,Zombies,Survival,Action,
339240,Early Access,Adventure,Action,
339250,Action,Strategy,RPG,
339280,Free to Play,MOBA,Multiplayer,
339290,Casual,Indie,Action,
339320,Casual,Indie,Puzzle,
339340,Horror,Zombies,Survival Horror,
339350,Choose Your Own Adventure,Text-Based,Choices Matter,
339400,Strategy,RPG,Casual,
339440,Early Access,Action,Indie,
339470,Indie,Casual,Adventure,
339500,Casual,Indie,Action,
339510,RPG,Indie,Text-Based,
339560,Early Access,Indie,Casual,
339570,Strategy,RPG,Indie,
339580,Adventure,RPG,Indie,
339590,Indie,Action,Adventure,
339600,Free to Play,Space,Strategy,
339610,Free to Play,Basketball,Sports,
